cell_id,lat_center,lng_center,lat_min,lat_max,lng_min,lng_max,point_density,avg_speed,traffic_load
159_211,51.0901007785,71.4252251595,51.090055977,51.090145580000005,71.425153583,71.425296736,103,4.948884061669205,1.0
159_234,51.0901007785,71.4285176785,51.090055977,51.090145580000005,71.428446102,71.428589255,76,7.869154887638215,0.8010640164354923
159_235,51.0901007785,71.4286608315,51.090055977,51.090145580000005,71.428589255,71.428732408,83,7.662182893545445,0.8471149771465494
159_260,51.0901007785,71.4322396565,51.090055977,51.090145580000005,71.43216808,71.43231123300001,174,3.3055333649626766,1.0
159_261,51.0901007785,71.43238280950001,51.090055977,51.090145580000005,71.43231123300001,71.432454386,121,7.967048120255277,1.0
159_262,51.0901007785,71.4325259625,51.090055977,51.090145580000005,71.432454386,71.432597539,85,11.17121081614448,0.8393895452403191
159_263,51.0901007785,71.4326691155,51.090055977,51.090145580000005,71.432597539,71.432740692,79,12.649070979690745,0.7953410891520123
159_264,51.0901007785,71.4328122685,51.090055977,51.090145580000005,71.432740692,71.432883845,77,15.24498211274382,0.456420696780874
159_265,51.0901007785,71.4329554215,51.090055977,51.090145580000005,71.432883845,71.433026998,70,15.495548985369,0.487032709712124
159_266,51.0901007785,71.43309857450001,51.090055977,51.090145580000005,71.433026998,71.433170151,59,14.757709271757479,0.5124165965859904
159_277,51.0901007785,71.43467325750001,51.090055977,51.090145580000005,71.434601681,71.434744834,45,4.033068182503715,0.9975685024514136
159_278,51.0901007785,71.43481641049999,51.090055977,51.090145580000005,71.434744834,71.434887987,39,7.792456405684414,0.6751492144645561
160_54,51.09019038150001,71.4027501385,51.090145580000005,51.090235183000004,71.40267856199999,71.402821715,108,9.346700892445266,0.9074415288997435
160_55,51.09019038150001,71.40289329149999,51.090145580000005,51.090235183000004,71.402821715,71.402964868,237,12.435053989817302,0.7009846129838473
160_56,51.09019038150001,71.4030364445,51.090145580000005,51.090235183000004,71.402964868,71.403108021,766,2.2417884250217064,1.0
160_76,51.09019038150001,71.4058995045,51.090145580000005,51.090235183000004,71.405827928,71.405971081,166,5.376833111681641,0.9804631539053088
160_95,51.09019038150001,71.4086194115,51.090145580000005,51.090235183000004,71.408547835,71.408690988,92,5.149432635231218,1.0
160_96,51.09019038150001,71.4087625645,51.090145580000005,51.090235183000004,71.408690988,71.408834141,56,7.95371582592879,0.7078914066651047
160_97,51.09019038150001,71.4089057175,51.090145580000005,51.090235183000004,71.408834141,71.408977294,37,6.885203882264317,0.6294027894150465
160_115,51.09019038150001,71.4114824715,51.090145580000005,51.090235183000004,71.411410895,71.411554048,92,9.3071508873075,0.7765925929492401
160_116,51.09019038150001,71.4116256245,51.090145580000005,51.090235183000004,71.411554048,71.411697201,216,3.378871394216133,1.0
160_179,51.09019038150001,71.42064426350001,51.090145580000005,51.090235183000004,71.420572687,71.42071584,67,6.8856544621439015,0.9639381483826484
160_180,51.09019038150001,71.42078741649999,51.090145580000005,51.090235183000004,71.42071584,71.420858993,59,10.286588781730522,0.6495853524378028
160_192,51.09019038150001,71.4225052525,51.090145580000005,51.090235183000004,71.422433676,71.422576829,57,8.243216268846517,0.710386022921556
160_208,51.09019038150001,71.4247957005,51.090145580000005,51.090235183000004,71.424724124,71.424867277,35,13.21405538167463,0.39363253030573914
160_209,51.09019038150001,71.42493885350001,51.090145580000005,51.090235183000004,71.424867277,71.42501043,176,14.201577077167764,0.5769393830024778
160_210,51.09019038150001,71.42508200649999,51.090145580000005,51.090235183000004,71.42501043,71.425153583,261,8.508540868438631,0.9195478198994416
160_211,51.09019038150001,71.4252251595,51.090145580000005,51.090235183000004,71.425153583,71.425296736,96,8.75077456629026,0.8772191226077226
160_234,51.09019038150001,71.4285176785,51.090145580000005,51.090235183000004,71.428446102,71.428589255,43,5.878094544256982,0.7131283664447232
160_235,51.09019038150001,71.4286608315,51.090145580000005,51.090235183000004,71.428589255,71.428732408,141,6.542026542626135,0.917231573290979
160_256,51.09019038150001,71.4316670445,51.090145580000005,51.090235183000004,71.431595468,71.43173862100001,53,13.856681408746105,0.558287823778424
160_257,51.09019038150001,71.4318101975,51.090145580000005,51.090235183000004,71.43173862100001,71.431881774,59,14.84091074519012,0.4535559375850774
160_258,51.09019038150001,71.43195335050001,51.090145580000005,51.090235183000004,71.431881774,71.432024927,68,15.222654905819612,0.4707934453981376
160_259,51.09019038150001,71.43209650349999,51.090145580000005,51.090235183000004,71.432024927,71.43216808,71,15.173652087346467,0.5126054703026183
160_260,51.09019038150001,71.4322396565,51.090145580000005,51.090235183000004,71.43216808,71.43231123300001,70,14.960474439514094,0.5381648205980223
160_261,51.09019038150001,71.43238280950001,51.090145580000005,51.090235183000004,71.43231123300001,71.432454386,67,15.105592315865701,0.6095992856599846
160_262,51.09019038150001,71.4325259625,51.090145580000005,51.090235183000004,71.432454386,71.432597539,47,14.765816151941173,0.2670738622857853
160_277,51.09019038150001,71.43467325750001,51.090145580000005,51.090235183000004,71.434601681,71.434744834,30,8.628564651928583,0.7153689655181787
160_278,51.09019038150001,71.43481641049999,51.090145580000005,51.090235183000004,71.434744834,71.434887987,47,8.403443672728843,0.6941935148110011
161_54,51.0902799845,71.4027501385,51.090235183000004,51.090324786000004,71.40267856199999,71.402821715,78,9.687336837061368,0.6312023194585357
161_55,51.0902799845,71.40289329149999,51.090235183000004,51.090324786000004,71.402821715,71.402964868,254,11.061876157941938,0.8004795844275763
161_56,51.0902799845,71.4030364445,51.090235183000004,51.090324786000004,71.402964868,71.403108021,413,5.134232542950012,1.0
161_69,51.0902799845,71.4048974335,51.090235183000004,51.090324786000004,71.40482585699999,71.40496901,118,4.222045382069963,1.0
161_70,51.0902799845,71.40504058650001,51.090235183000004,51.090324786000004,71.40496901,71.405112163,286,3.370488027695831,1.0
161_71,51.0902799845,71.40518373949999,51.090235183000004,51.090324786000004,71.405112163,71.405255316,226,4.669560303259706,1.0
161_72,51.0902799845,71.4053268925,51.090235183000004,51.090324786000004,71.405255316,71.40539846899999,260,3.9668561731609824,1.0
161_73,51.0902799845,71.4054700455,51.090235183000004,51.090324786000004,71.40539846899999,71.405541622,139,6.884639935777528,0.8962915952925707
161_74,51.0902799845,71.40561319849999,51.090235183000004,51.090324786000004,71.405541622,71.405684775,126,5.065920477697292,1.0
161_75,51.0902799845,71.4057563515,51.090235183000004,51.090324786000004,71.405684775,71.405827928,54,5.486604940192826,0.9771056998804983
161_95,51.0902799845,71.4086194115,51.090235183000004,51.090324786000004,71.408547835,71.408690988,61,6.020785375877882,0.9304062679076759
161_96,51.0902799845,71.4087625645,51.090235183000004,51.090324786000004,71.408690988,71.408834141,70,8.370101398684504,0.8040945496327576
161_97,51.0902799845,71.4089057175,51.090235183000004,51.090324786000004,71.408834141,71.408977294,82,5.5366131895126935,1.0
161_115,51.0902799845,71.4114824715,51.090235183000004,51.090324786000004,71.411410895,71.411554048,86,9.66931620616558,0.675261919253118
161_116,51.0902799845,71.4116256245,51.090235183000004,51.090324786000004,71.411554048,71.411697201,90,10.236170166636148,0.66090015268752
161_179,51.0902799845,71.42064426350001,51.090235183000004,51.090324786000004,71.420572687,71.42071584,87,5.990035287239023,1.0
161_180,51.0902799845,71.42078741649999,51.090235183000004,51.090324786000004,71.42071584,71.420858993,62,8.992751188611368,0.8027484533039511
161_192,51.0902799845,71.4225052525,51.090235183000004,51.090324786000004,71.422433676,71.422576829,83,8.0770900780409,0.8084717384655611
161_209,51.0902799845,71.42493885350001,51.090235183000004,51.090324786000004,71.424867277,71.42501043,178,14.264646486853938,0.5516436019761042
161_210,51.0902799845,71.42508200649999,51.090235183000004,51.090324786000004,71.42501043,71.425153583,224,8.94957612546975,0.917971424227588
161_211,51.0902799845,71.4252251595,51.090235183000004,51.090324786000004,71.425153583,71.425296736,214,8.055508454183222,0.930466113902289
161_251,51.0902799845,71.4309512795,51.090235183000004,51.090324786000004,71.430879703,71.431022856,44,12.672249637686953,0.562425090652803
161_252,51.0902799845,71.4310944325,51.090235183000004,51.090324786000004,71.431022856,71.431166009,73,11.277135673430278,0.7981689236966509
161_253,51.0902799845,71.4312375855,51.090235183000004,51.090324786000004,71.431166009,71.431309162,55,13.67046877882524,0.6264746247640325
161_254,51.0902799845,71.4313807385,51.090235183000004,51.090324786000004,71.431309162,71.431452315,69,14.56003822634545,0.5335752784661116
161_255,51.0902799845,71.4315238915,51.090235183000004,51.090324786000004,71.431452315,71.431595468,70,15.118338625560215,0.4584826024697653
161_256,51.0902799845,71.4316670445,51.090235183000004,51.090324786000004,71.431595468,71.43173862100001,61,15.176121767983359,0.4250282396640819
161_257,51.0902799845,71.4318101975,51.090235183000004,51.090324786000004,71.43173862100001,71.431881774,48,14.937031896743775,0.3034712464720302
161_258,51.0902799845,71.43195335050001,51.090235183000004,51.090324786000004,71.431881774,71.432024927,40,15.494391090881347,0.26533915754594306
161_278,51.0902799845,71.43481641049999,51.090235183000004,51.090324786000004,71.434744834,71.434887987,49,10.17379195215264,0.615846817381379
162_55,51.09036958750001,71.40289329149999,51.090324786000004,51.090414389,71.402821715,71.402964868,230,11.284939755947176,0.7525128894033861
162_56,51.09036958750001,71.4030364445,51.090324786000004,51.090414389,71.402964868,71.403108021,238,12.73687506701491,0.6735551946531748
162_65,51.09036958750001,71.4043248215,51.090324786000004,51.090414389,71.40425324499999,71.404396398,88,5.371507939761179,0.9890783256966302
162_66,51.09036958750001,71.4044679745,51.090324786000004,51.090414389,71.404396398,71.404539551,120,7.338556438091958,0.8887263563956009
162_67,51.09036958750001,71.4046111275,51.090324786000004,51.090414389,71.404539551,71.404682704,181,6.186716180025961,0.9767571230453307
162_68,51.09036958750001,71.40475428049999,51.090324786000004,51.090414389,71.404682704,71.40482585699999,256,4.235583952881859,1.0
162_69,51.09036958750001,71.4048974335,51.090324786000004,51.090414389,71.40482585699999,71.40496901,177,4.620510810645729,1.0
162_70,51.09036958750001,71.40504058650001,51.090324786000004,51.090414389,71.40496901,71.405112163,246,3.452616175289583,1.0
162_95,51.09036958750001,71.4086194115,51.090324786000004,51.090414389,71.408547835,71.408690988,33,6.527167921529771,0.6919457616841387
162_96,51.09036958750001,71.4087625645,51.090324786000004,51.090414389,71.408690988,71.408834141,78,9.935320475652645,0.6490819909050175
162_97,51.09036958750001,71.4089057175,51.090324786000004,51.090414389,71.408834141,71.408977294,77,5.708603597881879,0.9917891373375891
162_115,51.09036958750001,71.4114824715,51.090324786000004,51.090414389,71.411410895,71.411554048,92,9.0353096407003,0.7951582232318934
162_116,51.09036958750001,71.4116256245,51.090324786000004,51.090414389,71.411554048,71.411697201,62,11.461160296918807,0.5190066599980474
162_179,51.09036958750001,71.42064426350001,51.090324786000004,51.090414389,71.420572687,71.42071584,94,6.841536286144209,0.9707649228460025
162_180,51.09036958750001,71.42078741649999,51.090324786000004,51.090414389,71.42071584,71.420858993,81,7.567882309878416,0.9397672044127594
162_192,51.09036958750001,71.4225052525,51.090324786000004,51.090414389,71.422433676,71.422576829,76,7.588631046113682,0.788253903850729
162_209,51.09036958750001,71.42493885350001,51.090324786000004,51.090414389,71.424867277,71.42501043,148,14.134041493277934,0.5666558424321799
162_210,51.09036958750001,71.42508200649999,51.090324786000004,51.090414389,71.42501043,71.425153583,211,8.250156891086156,0.9742933112846908
162_211,51.09036958750001,71.4252251595,51.090324786000004,51.090414389,71.425153583,71.425296736,314,6.5225549902570625,0.9925168964043536
162_247,51.09036958750001,71.43037866750001,51.090324786000004,51.090414389,71.430307091,71.430450244,43,13.44723016320162,0.4069476249049826
162_248,51.09036958750001,71.43052182049999,51.090324786000004,51.090414389,71.430450244,71.430593397,65,13.924561651410029,0.4740330516143458
162_249,51.09036958750001,71.4306649735,51.090324786000004,51.090414389,71.430593397,71.43073655,67,14.443364054761288,0.43617426243093066
162_250,51.09036958750001,71.43080812650001,51.090324786000004,51.090414389,71.43073655,71.430879703,82,14.585367902912047,0.49136800300158495
162_251,51.09036958750001,71.4309512795,51.090324786000004,51.090414389,71.430879703,71.431022856,77,14.316468093194347,0.5481075765153373
162_252,51.09036958750001,71.4310944325,51.090324786000004,51.090414389,71.431022856,71.431166009,79,13.31185603588224,0.7270690876912358
162_253,51.09036958750001,71.4312375855,51.090324786000004,51.090414389,71.431166009,71.431309162,46,15.083852521647577,0.2568308822016394
162_279,51.09036958750001,71.4349595635,51.090324786000004,51.090414389,71.434887987,71.43503114,34,12.737724102504956,0.3618175250345563
163_55,51.0904591905,71.40289329149999,51.090414389,51.090503992,71.402821715,71.402964868,169,12.032289068118109,0.6914457790595911
163_56,51.0904591905,71.4030364445,51.090414389,51.090503992,71.402964868,71.403108021,211,13.873888850151053,0.6029006403481063
163_57,51.0904591905,71.40317959749999,51.090414389,51.090503992,71.403108021,71.40325117399999,127,7.259147559339494,0.8509539936005481
163_63,51.0904591905,71.40403851549999,51.090414389,51.090503992,71.403966939,71.404110092,219,4.301301680636312,1.0
163_64,51.0904591905,71.4041816685,51.090414389,51.090503992,71.404110092,71.40425324499999,179,5.974633384591063,1.0
163_65,51.0904591905,71.4043248215,51.090414389,51.090503992,71.40425324499999,71.404396398,87,7.485215543663199,0.8870578135842564
163_66,51.0904591905,71.4044679745,51.090414389,51.090503992,71.404396398,71.404539551,63,6.038622483189127,1.0
163_96,51.0904591905,71.4087625645,51.090414389,51.090503992,71.408690988,71.408834141,96,10.07673036062541,0.6759420133961873
163_97,51.0904591905,71.4089057175,51.090414389,51.090503992,71.408834141,71.408977294,57,8.53713645995645,0.8159957155949087
163_115,51.0904591905,71.4114824715,51.090414389,51.090503992,71.411410895,71.411554048,81,7.000870583520425,0.9837150355550424
163_116,51.0904591905,71.4116256245,51.090414389,51.090503992,71.411554048,71.411697201,58,10.736683097763885,0.6365562891040684
163_117,51.0904591905,71.41176877749999,51.090414389,51.090503992,71.411697201,71.41184035399999,63,11.29296106587486,0.5357060418414468
